y,x
-0.2618,0
-0.2618,0.002090573
-0.2618,0.003957748
-0.2618,0.005876184
-0.2618,0.007652044
-0.2618,0.009454131
-0.2336,0.01124561
-0.2336,0.01349235
-0.2336,0.01554823
-0.2336,0.01735377
-0.2336,0.01915491
-0.2336,0.02105641
-0.2336,0.0228529
-0.2336,0.02479661
-0.2336,0.02685273
-0.2336,0.02876651
-0.2336,0.0306648
-0.2336,0.03248203
-0.2336,0.03425288
-0.1776,0.03618848
-0.1776,0.03806901
-0.1776,0.0399524
-0.1776,0.04177642
-0.1776,0.04355764
-0.1776,0.04556286
-0.1776,0.04737878
-0.1776,0.04926276
-0.1776,0.0510608
-0.1776,0.05286336
-0.1776,0.05465317
-0.1776,0.05662787
-0.1776,0.05836952
-0.1776,0.06015241
-0.1504,0.06214964
-0.1504,0.06405795
-0.1504,0.06595695
-0.1504,0.06785858
-0.1504,0.06967163
-0.1504,0.07147479
-0.1504,0.07335901
-0.1504,0.07515585
-0.1504,0.07695806
-0.1504,0.07885814
-0.1504,0.08078241
-0.1504,0.08259714
-0.1504,0.08446729
-0.1506,0.08625841
-0.1506,0.08806276
-0.1506,0.0899502
-0.1506,0.09179926
-0.1506,0.09355867
-0.1506,0.0954541
-0.1506,0.09726012
-0.1506,0.1002543
-0.1506,0.1029758
-0.1506,0.104859
-0.1506,0.1067498
-0.1506,0.1086495
-0.1225,0.110927
-0.1225,0.1130179
-0.1225,0.1149882
-0.1225,0.1168109
-0.1225,0.1185602
-0.1225,0.1239978
-0.1225,0.126156
-0.1225,0.1281618
-0.1225,0.1299551
-0.1225,0.1318291
-0.1225,0.1337528
-0.123,0.1356795
-0.123,0.1374668
-0.123,0.139245
-0.123,0.14104
-0.123,0.1428486
-0.123,0.144851
-0.123,0.1466671
-0.123,0.1485453
-0.123,0.1503419
-0.123,0.1522446
-0.123,0.154153
-0.123,0.1559436
-0.123,0.1577672
-0.123,0.1595442
-0.0952,0.1619667
-0.0952,0.1635675
-0.0952,0.1653658
-0.0952,0.1671522
-0.0952,0.1690832
-0.0952,0.1708512
-0.0952,0.1727563
-0.0952,0.1746683
-0.0952,0.1764557
-0.0952,0.1820495
-0.0952,0.1836619
-0.096,0.1854603
-0.096,0.187353
-0.096,0.1892785
-0.096,0.1912866
-0.096,0.1934838
-0.096,0.1954628
-0.096,0.1972625
-0.096,0.1991497
-0.096,0.2009654
-0.096,0.2028594
-0.096,0.2047833
-0.096,0.206701
-0.096,0.2085844
-0.096,0.2103562
-0.0687,0.212252
-0.0687,0.2141731
-0.0687,0.215976
-0.0687,0.217858
-0.0687,0.2197651
-0.0687,0.2216655
-0.0687,0.2235929
-0.0687,0.2254701
-0.0687,0.2272698
-0.0687,0.2292627
-0.0687,0.2310687
-0.0687,0.232919
-0.0687,0.2347636
-0.0698,0.2365628
-0.0698,0.2384813
-0.0698,0.2404083
-0.0698,0.2422494
-0.0698,0.244463
-0.0698,0.2464594
-0.0698,0.2483859
-0.0698,0.2502944
-0.0698,0.2520506
-0.0698,0.2539649
-0.0698,0.255761
-0.0698,0.2576468
-0.0698,0.2594638
-0.0427,0.2612733
-0.0427,0.2630558
-0.0427,0.2649562
-0.0427,0.2668194
-0.0427,0.2686484
-0.0427,0.2703619
-0.0427,0.2722794
-0.0427,0.2741512
-0.0427,0.2814349
-0.0427,0.2830451
-0.0427,0.2851752
-0.0442,0.287168
-0.0442,0.288965
-0.0442,0.2908248
-0.0442,0.2927675
-0.0442,0.2946031
-0.0442,0.296464
-0.0442,0.2983629
-0.0442,0.3001678
-0.0442,0.3019454
-0.0442,0.3039718
-0.0442,0.3057792
-0.0442,0.3076545
-0.0442,0.3094573
-0.0231,0.3113633
-0.0231,0.3132702
-0.0231,0.3150903
-0.0231,0.3169755
-0.0231,0.3187534
-0.0231,0.3206512
-0.0231,0.322561
-0.0231,0.3244488
-0.0231,0.3262457
-0.0231,0.3282809
-0.0231,0.3300496
-0.0231,0.3319618
-0.0231,0.3338592
-0.0304,0.335652
-0.0304,0.3375605
-0.0304,0.3393826
-0.0304,0.3412945
-0.0304,0.3434601
-0.0304,0.3453624
-0.0304,0.3471701
-0.0304,0.3490288
-0.0304,0.3508874
-0.0304,0.3527611
-0.0304,0.3546578
-0.0304,0.3566325
-0.0304,0.35848
-0.0304,0.3602486
-0.0094,0.3621835
-0.0094,0.3639611
-0.0094,0.3657993
-0.0094,0.367663
-0.0094,0.3694656
-0.0094,0.3713677
-0.0094,0.3733023
-0.0094,0.3753164
-0.0094,0.3768561
-0.0094,0.3788446
-0.0094,0.3807524
-0.0094,0.3826927
-0.0094,0.3850815
-0.0169,0.3869501
-0.0169,0.3888538
-0.0169,0.3906983
-0.0169,0.3925581
-0.0169,0.3943627
-0.0169,0.3961731
-0.0169,0.3979461
-0.0169,0.3998474
-0.0169,0.4018568
-0.0169,0.4035648
-0.0169,0.4054644
-0.0169,0.4072757
-0.0169,0.4091612
0.0039,0.4113705
0.0039,0.413067
0.0039,0.4148531
0.0039,0.4165506
0.0039,0.4190385
0.0039,0.4207555
0.0039,0.422564
0.0039,0.4244161
0.0039,0.4262636
0.0039,0.4280572
0.0039,0.4298706
0.0039,0.4316925
0.0039,0.4335768
0.0039,0.4352466
-0.0038,0.4371676
-0.0038,0.4391161
-0.0038,0.4408716
-0.0038,0.4427581
-0.0038,0.4445536
-0.0038,0.4464709
-0.0038,0.4483083
-0.0038,0.4500486
-0.0038,0.4519699
-0.0038,0.453756
-0.0038,0.4555523
-0.0038,0.4574968
-0.0038,0.4593596
0.0149,0.4615651
0.0149,0.4635929
0.0149,0.4653628
0.0149,0.4671642
0.0149,0.4690582
0.0149,0.4708524
0.0149,0.4727619
0.0149,0.4746114
0.0149,0.4763592
0.0149,0.4782645
0.0149,0.4800663
0.0149,0.4818536
0.0149,0.4836645
0.0052,0.4855833
0.0052,0.4873637
0.0052,0.4892639
0.0052,0.491101
0.0052,0.4959799
0.0052,0.4991117
0.0052,0.5025669
0.0052,0.504478
0.0052,0.5063839
0.0052,0.5083753
0.0052,0.5102612
0.0237,0.5122539
0.0237,0.5141686
0.0237,0.5159546
0.0237,0.5177754
0.0237,0.5196692
0.0237,0.521463
0.0237,0.5233823
0.0237,0.5253562
0.0237,0.5277613
0.0237,0.5295688
0.0237,0.5313605
0.0237,0.5332137
0.0237,0.5350581
0.0139,0.5370625
0.0139,0.538864
0.0139,0.5406872
0.0139,0.5424541
0.0139,0.5442563
0.0139,0.5460504
0.0139,0.5479661
0.0139,0.5498053
0.0139,0.5518848
0.0139,0.5535573
0.0139,0.5553516
0.0139,0.5572919
0.0139,0.5591701
0.0305,0.5609611
0.0305,0.5627776
0.0305,0.564567
0.0305,0.5663954
0.0305,0.5682608
0.0305,0.5701145
0.0305,0.5719653
0.0305,0.5738097
0.0305,0.5789169
0.0305,0.5800523
0.0305,0.5822886
0.0305,0.584076
0.0187,0.5858666
0.0187,0.5876592
0.0187,0.5895675
0.0187,0.5913483
0.0187,0.593156
0.0187,0.5949699
0.0187,0.5967501
0.0187,0.5987612
0.0187,0.6006724
0.0187,0.6025542
0.0187,0.6044585
0.0187,0.6063884
0.0187,0.6081299
0.0187,0.6099604
0.0352,0.6117486
0.0352,0.61367
0.0352,0.6155137
0.0352,0.6173846
0.0352,0.6196557
0.0352,0.6214596
0.0352,0.6233476
0.0352,0.6251582
0.0352,0.6270696
0.0352,0.6289767
0.0352,0.6307479
0.0352,0.6326398
0.0352,0.6344591
0.0233,0.6362525
0.0233,0.6381663
0.0233,0.6400014
0.0233,0.6418606
0.0233,0.6436523
0.0233,0.6456593
0.0233,0.647457
0.0233,0.6493002
0.0233,0.651189
0.0233,0.6529609
0.0233,0.654759
0.0233,0.6566607
0.0233,0.6584667
0.0233,0.6602737
0.0398,0.6622833
0.0398,0.666073
0.0398,0.6672572
0.0398,0.6693515
0.0398,0.6712641
0.0398,0.672974
0.0398,0.6748196
0.0398,0.6766602
0.0398,0.678553
0.0398,0.6803628
0.0398,0.6822017
0.0398,0.6840817
0.0279,0.6859666
0.0279,0.6877657
0.0279,0.6896762
0.0279,0.6946708
0.0279,0.6991819
0.0279,0.7034343
0.0279,0.7049001
0.0279,0.7084326
0.0435,0.7115651
0.0435,0.714691
0.0435,0.7175142
0.0435,0.7204314
0.0435,0.7229592
0.0435,0.7248486
0.0435,0.7266585
0.0435,0.7287599
0.0435,0.7305771
0.0435,0.7324654
0.0435,0.734356
0.0308,0.7361535
0.0308,0.7379683
0.0308,0.7397918
0.0308,0.7431778
0.0308,0.7443601
0.0308,0.7463573
0.0308,0.7482878
0.0308,0.7500514
0.0308,0.7519561
0.0308,0.7537786
0.0308,0.7555605
0.0308,0.7575039
0.0308,0.7593569
0.0462,0.7611548
0.0462,0.7629644
0.0462,0.7649809
0.0462,0.7666525
0.0462,0.7684542
0.0462,0.7703553
0.0462,0.7721688
0.0462,0.77397
0.0462,0.7757722
0.0462,0.7776691
0.0462,0.779574
0.0462,0.7816335
0.0462,0.7833565
0.0462,0.7851485
0.0335,0.7871808
0.0335,0.7889627
