y,x
-0.0068,0.3622746
-0.0068,0.3640651
-0.0068,0.3660061
-0.0068,0.3679819
-0.0068,0.3696512
-0.0068,0.3714615
-0.0068,0.3733575
-0.0051,0.3750517
-0.0051,0.3770621
-0.0051,0.3787879
-0.0051,0.3805918
-0.0051,0.3823905
-0.0051,0.3841419
-0.0051,0.3860539
-0.0051,0.3878561
-0.0051,0.3897377
-0.0051,0.3914878
-0.0051,0.393248
-0.0051,0.3951579
-0.0051,0.3968461
-0.0041,0.3987952
-0.0041,0.4008821
-0.0041,0.4025623
-0.0041,0.4043798
-0.0041,0.4062784
-0.0041,0.4081607
-0.0041,0.4100469
-0.0041,0.4119956
-0.0041,0.4137607
-0.0041,0.4157013
-0.0041,0.4174581
-0.0041,0.4192526
-0.0041,0.421156
-0.0041,0.4229839
-0.0031,0.4248906
-0.0031,0.4267555
-0.0031,0.4284565
-0.0031,0.4302585
-0.0031,0.4322567
-0.0031,0.4342337
-0.0031,0.4360538
-0.0031,0.4379712
-0.0031,0.4397663
-0.0031,0.4415796
-0.0031,0.4433652
-0.0031,0.4452882
-0.0031,0.4470521
-0.0025,0.4488622
-0.0025,0.4508595
-0.0025,0.4525812
-0.0025,0.4543699
-0.0025,0.4561778
-0.0025,0.4583659
-0.0025,0.460445
-0.0025,0.4622582
-0.0025,0.4640602
-0.0025,0.4658782
-0.0025,0.4676731
-0.0025,0.4695549
-0.0025,0.4713634
-0.0019,0.4764655
-0.0019,0.4818084
-0.0019,0.4862599
-0.0019,0.487787
-0.0019,0.4901599
-0.0019,0.4916468
-0.0019,0.4968238
-0.0019,0.4979538
-0.0015,0.50094
-0.0015,0.5034708
-0.0015,0.5057559
-0.0015,0.5080832
-0.0015,0.5104651
-0.0015,0.5127796
-0.0015,0.5150977
-0.0015,0.5170698
-0.0015,0.5188535
-0.0015,0.5206571
-0.0015,0.5225587
-0.0011,0.5243812
-0.0011,0.5263783
-0.0011,0.528465
-0.0011,0.5302547
-0.0011,0.5322057
-0.0011,0.5339451
-0.0011,0.5358803
-0.0011,0.5376645
-0.0011,0.5394648
-0.0011,0.5412588
-0.0011,0.5430501
-0.0011,0.5449673
-0.0011,0.5467768
-0.0009,0.5487534
-0.0009,0.5507492
-0.0009,0.5524622
-0.0009,0.5542618
-0.0009,0.5560589
-0.0009,0.5579094
-0.0009,0.5596453
-0.0009,0.5615619
-0.0009,0.5633607
-0.0009,0.5652611
-0.0009,0.5672752
-0.0009,0.5690693
-0.0009,0.5708574
-0.0009,0.5727762
-0.0007,0.5745499
-0.0007,0.5780958
-0.0007,0.579294
-0.0007,0.5815381
-0.0007,0.5832499
-0.0007,0.5853269
-0.0007,0.5870577
-0.0007,0.5888537
-0.0007,0.59071
-0.0007,0.5924544
-0.0007,0.5943614
-0.0007,0.596151
-0.0007,0.5980569
-0.0006,0.5999635
-0.0006,0.6019245
-0.0006,0.603652
-0.0006,0.6058569
-0.0006,0.6077546
-0.0006,0.6095562
-0.0006,0.6113542
-0.0006,0.6131773
-0.0006,0.6150193
-0.0006,0.6169561
-0.0006,0.6187508
-0.0006,0.6205748
-0.0006,0.622354
-0.0004,0.6242305
-0.0004,0.626248
-0.0004,0.6279472
-0.0004,0.6297605
-0.0004,0.6316894
-0.0004,0.6334691
-0.0004,0.6352701
-0.0004,0.6371676
-0.0004,0.6390696
-0.0004,0.6408528
-0.0004,0.6426635
-0.0004,0.6444514
-0.0004,0.6463881
-0.0004,0.6484456
-0.0003,0.6503501
-0.0003,0.6523587
-0.0003,0.6540542
-0.0003,0.6558509
-0.0003,0.6577337
-0.0003,0.6616894
-0.0003,0.6628542
-0.0003,0.6650693
-0.0003,0.6667582
-0.0003,0.6685834
-0.0003,0.6705858
-0.0003,0.6722554
-0.0002,0.6741869
-0.0002,0.6761529
-0.0002,0.6778549
-0.0002,0.6796784
-0.0002,0.6815406
-0.0002,0.6832571
-0.0002,0.6850709
-0.0002,0.6868509
-0.0002,0.6887535
-0.0002,0.6905684
-0.0002,0.6923724
-0.0002,0.6941426
-0.0002,0.6960549
-0.0002,0.6979535
-0.0002,0.6998734
-0.0002,0.7018818
-0.0002,0.7035636
-0.0002,0.7053664
-0.0002,0.7071855
-0.0002,0.7089593
-0.0002,0.7107491
-0.0002,0.7126344
-0.0002,0.7143646
-0.0002,0.7162654
-0.0002,0.7180595
-0.0002,0.719978
-0.0002,0.7217623
-0.0001,0.7236016
-0.0001,0.725557
-0.0001,0.7271525
-0.0001,0.7290523
-0.0001,0.7309589
-0.0001,0.7328669
-0.0001,0.7346747
-0.0001,0.7366186
-0.0001,0.738255
-0.0001,0.7400841
-0.0001,0.7419468
-0.0001,0.7454588
-0.0001,0.7465512
-0.0001,0.7488687
-0.0001,0.7508565
-0.0001,0.7524575
-0.0001,0.7542524
-0.0001,0.756162
-0.0001,0.7578853
-0.0001,0.7596625
-0.0001,0.7615492
-0.0001,0.7633543
-0.0001,0.7653877
-0.0001,0.7672851
-0.0001,0.7690518
-0.0001,0.7709663
-0.0001,0.7727826
-0.0001,0.7745492
-0.0001,0.7764561
-0.0001,0.7783706
-0.0001,0.7802516
-0.0001,0.7820979
-0.0001,0.7839578
-0.0001,0.7858578
-0.0001,0.7876551
-0.0001,0.7894773
-0.0001,0.7912692
-0.0001,0.7931546
-0.0001,0.7949604
-0.0001,0.7967579
-0.0001,0.7987819
-0.0001,0.8008798
-0.0001,0.8024616
-0.0001,0.8042513
-0.0001,0.8061684
-0.0001,0.8079866
-0.0001,0.8097473
-0.0001,0.8116813
-0.0001,0.8134532
-0.0001,0.8155067
-0.0001,0.8173587
-0.0001,0.8191509
-0.0001,0.8209406
-0.0001,0.822946
-0.0001,0.8246497
-0.0001,0.8281726
-0.0001,0.8293632
-0.0001,0.8315278
-0.0001,0.8334985
-0.0001,0.8352675
-0.0001,0.8370576
-0.0001,0.8388499
-0.0001,0.840723
-0.0001,0.8424523
-0.0001,0.8442686
-0.0001,0.8461546
-0.0001,0.8480593
0,0.8499583
0,0.8519568
0,0.8536607
0,0.8555804
0,0.8573643
0,0.8591571
0,0.8609535
0,0.8626491
0,0.8645532
0,0.8664807
0,0.8683684
0,0.8701626
0,0.8719583
0,0.8738589
0,0.8757535
0,0.8774719
0,0.8792399
0,0.8811527
0,0.8829453
0,0.8850533
0,0.8870456
0,0.8887832
0,0.8905751
0,0.8959823
0,0.8977596
0,0.8995668
0,0.9015605
0,0.9031558
0,0.9054873
0,0.9068599
0,0.9086552
0,0.9104888
0,0.9145576
0,0.9157072
0,0.9176576
0,0.9194785
0,0.9213821
0,0.9234449
0,0.9249554
0,0.9269706
0,0.9286634
0,0.9304578
0,0.9324038
0,0.9342651
0,0.9360539
0,0.9378612
0,0.9396511
0,0.9415475
0,0.9433966
0,0.9451538
0,0.9470578
0,0.9490669
0,0.9510745
0,0.952657
0,0.9544759
0,0.9562528
0,0.9581648
0,0.9599575
0,0.9618891
0,0.9636606
0,0.9655758
0,0.9674639
0,0.9692901
0,0.970958
0,0.9727572
0,0.9745831
0,0.9767857
0,0.9783554
