y,x
0.0025,0.3034562
0.0025,0.3052457
0.0025,0.3070584
-0.0052,0.3088859
-0.0052,0.3107789
-0.0052,0.3124964
-0.0052,0.3143956
-0.0052,0.3160792
-0.0052,0.3189136
-0.0052,0.3207888
-0.0052,0.3225785
-0.0052,0.3243824
-0.0052,0.3261883
-0.0052,0.3279836
-0.0052,0.330034
-0.0052,0.3316877
0.0141,0.3334913
0.0141,0.3354886
0.0141,0.3370871
0.0141,0.3389146
0.0141,0.3408259
0.0141,0.3425768
0.0141,0.344494
0.0141,0.3462791
0.0141,0.3481287
0.0141,0.3499939
0.0141,0.3521392
0.0141,0.3538991
0.0141,0.3557157
0.0051,0.357489
0.0051,0.3597741
0.0051,0.3611011
0.0051,0.3630224
0.0051,0.3648098
0.0051,0.3665859
0.0051,0.3682837
0.0051,0.3700842
0.0051,0.371921
0.0051,0.3737091
0.0051,0.3754879
0.0051,0.3772956
0.0051,0.3790941
0.0051,0.3811091
0.0097,0.3825832
0.0097,0.3856335
0.0097,0.3870838
0.0097,0.3889892
0.0097,0.3907892
0.0097,0.3924783
0.0097,0.3943883
0.0097,0.3964042
0.0097,0.3981839
0.0097,0.3999965
0.0097,0.4018785
0.0097,0.4036897
0.0097,0.4054995
-0.0126,0.4073156
-0.0126,0.4093036
-0.0126,0.4108997
-0.0126,0.4126936
-0.0126,0.4144334
-0.0126,0.4162906
-0.0126,0.4183635
-0.0126,0.4201887
-0.0126,0.4223341
-0.0126,0.4240838
-0.0126,0.4257844
-0.0126,0.4275851
-0.0126,0.4296165
-0.0126,0.4314069
-0.0065,0.4331787
-0.0065,0.4351048
-0.0065,0.4367936
-0.0065,0.4385802
-0.0065,0.4404132
-0.0065,0.4420984
-0.0065,0.4437825
-0.0065,0.4456896
-0.0065,0.4474376
-0.0065,0.4492877
-0.0065,0.4517099
-0.0065,0.4533854
-0.0065,0.4552688
-0.0065,0.4569865
-0.0048,0.458788
-0.0048,0.460798
-0.0048,0.4624094
-0.0048,0.4641936
-0.0048,0.4659906
-0.0048,0.4676881
-0.0048,0.4694778
-0.0048,0.4712893
-0.0048,0.4730561
-0.0048,0.4747829
-0.0048,0.4766933
-0.0048,0.4784989
-0.0048,0.4804043
0.0006,0.4821995
0.0006,0.4841098
0.0006,0.4856953
0.0006,0.487477
0.0006,0.489322
0.0006,0.4910828
0.0006,0.4928899
0.0006,0.4983558
0.0006,0.4995028
0.0006,0.5017129
0.0006,0.5033898
0.0006,0.5051821
0.0006,0.507004
-0.0081,0.5087007
-0.0081,0.5106972
-0.0081,0.5122934
-0.0081,0.5142398
-0.0081,0.5159871
-0.0081,0.5177998
-0.0081,0.5197775
-0.0081,0.521681
-0.0081,0.523394
-0.0081,0.5250929
-0.0081,0.5268876
-0.0081,0.5286922
-0.0081,0.5305193
0.0112,0.532279
0.0112,0.5353881
0.0112,0.5369844
0.0112,0.5388038
0.0112,0.5406191
0.0112,0.5422793
