-0.0079,0.7175083
-0.0079,0.7223463
0.023,0.7310901
0.023,0.733943
0.023,0.7392197
0.023,0.7439876
0.023,0.7481976
0.0261,0.7522192
0.0261,0.7557311
0.0261,0.7587237
0.0261,0.7617707
0.0261,0.7649636
0.0261,0.7675943
0.0261,0.7722974
0.0003,0.7754469
0.0003,0.7849154
0.0003,0.7891741
0.0003,0.7924867
0.0003,0.7954612
0.0003,0.7984195
0.0019,0.8010058
0.0019,0.8061662
0.0019,0.8103375
0.0019,0.8146529
0.0019,0.8187504
0.0019,0.8226662
0.0257,0.825985
0.0257,0.8291588
0.0257,0.8320298
0.0257,0.8346133
0.0257,0.8390465
0.0257,0.8424935
0.0257,0.8453898
0.0257,0.8483253
0.0218,0.851037
0.0218,0.8561668
0.0218,0.859139
0.0218,0.8620753
0.0218,0.8651166
0.0218,0.8679433
0.0218,0.8725824
-0.011,0.8842263
-0.011,0.8892593
-0.011,0.8923254
-0.011,0.8952832
-0.011,0.8983164
-0.0162,0.9010124
-0.0162,0.9061432
-0.0162,0.9091349
-0.0162,0.9122152
-0.0162,0.9152231
-0.0162,0.9180517
-0.0162,0.9224687
0.0078,0.9258575
0.0078,0.9290738
0.0078,0.9321208
0.0078,0.9348798
0.0078,0.9393349
0.0078,0.9432154
0.0042,0.9559116
0.0042,0.9590654
0.0042,0.9619179
0.0042,0.9649105
0.0042,0.9678755
0.0042,0.9721713
-0.0266,0.9764247
-0.0266,0.9808021
-0.0266,0.984921
-0.0266,0.9889874
-0.0266,0.9922266
-0.0266,0.995203
-0.0266,0.9983325
-0.0297,1.001121
-0.0297,1.006024
-0.0297,1.008856
-0.0297,1.011858
-0.0297,1.014809
-0.0297,1.017645
-0.0297,1.022274
-0.0038,1.025732
-0.0038,1.037467
-0.0038,1.03993
-0.0038,1.043813
-0.0038,1.048162
-0.0054,1.052222
-0.0054,1.05591
-0.0054,1.058869
-0.0054,1.061762
-0.0054,1.064715
-0.0054,1.067414
-0.0054,1.072415
-0.0237,1.075555
-0.0237,1.078745
-0.0237,1.081715
-0.0237,1.084326
-0.0237,1.088827
-0.0237,1.092041
-0.0237,1.095161
-0.0237,1.097923
-0.0145,1.100806
-0.0145,1.106019
-0.0145,1.110032
-0.0145,1.11622
-0.0145,1.118344
-0.0145,1.122614
0.0238,1.125868
0.0238,1.129098
0.0238,1.131919
0.0238,1.134503
0.0238,1.139128
0.0238,1.142542
0.0238,1.145633
0.0238,1.148409
0.0342,1.151132
0.0342,1.156335
0.0342,1.160648
0.0342,1.164737
0.0342,1.168811
0.0342,1.172087
0.0155,1.17525
0.0155,1.178413
0.0155,1.186779
0.0155,1.189037
0.0155,1.192114
0.0155,1.195356
-0.012,1.200754
-0.012,1.205983
-0.012,1.208834
-0.012,1.211921
-0.012,1.214812
-0.012,1.217633
-0.012,1.222382
-0.0121,1.226042
-0.0121,1.229386
-0.0121,1.232229
-0.0121,1.23495
-0.0121,1.239468
-0.0121,1.243721
-0.0121,1.247971
0.017,1.252216
0.017,1.25558
0.017,1.258657
0.017,1.261615
0.017,1.26451
0.017,1.267536
0.017,1.272323
0.0187,1.275563
0.0187,1.278765
0.0187,1.283309
0.0187,1.28542
0.0187,1.288607
0.0187,1.291729
0.0187,1.294649
0.0187,1.297986
-0.0089,1.300631
-0.0089,1.306085
-0.0089,1.30891
-0.0089,1.311927
-0.0089,1.314914
-0.0089,1.317634
-0.0089,1.322372
-0.009,1.326622
-0.009,1.331047
-0.009,1.340986
-0.009,1.343216
-0.009,1.346227
-0.009,1.349213
0.0201,1.351964
0.0201,1.355544
0.0201,1.358427
0.0201,1.361453
0.0201,1.367006
0.0201,1.371653
0.0201,1.374341
0.0217,1.377031
0.0217,1.380237
0.0217,1.383029
0.0217,1.388507
0.0217,1.393066
0.0217,1.397129
-0.0059,1.401451
-0.0059,1.405845
-0.0059,1.408834
-0.0059,1.41189
-0.0059,1.414721
-0.0059,1.417806
-0.0059,1.422387
-0.006,1.425622
-0.006,1.428733
-0.006,1.431634
-0.006,1.434239
-0.006,1.439085
-0.006,1.442343
-0.006,1.445538
0.023,1.451066
0.023,1.455892
0.023,1.458948
0.023,1.461956
0.023,1.464909
0.023,1.467647
0.023,1.472364
0.0246,1.476965
0.0246,1.481246
0.0246,1.491222
0.0246,1.493937
0.0246,1.496954
-0.0031,1.500114
-0.0031,1.505674
-0.0031,1.508765
-0.0031,1.511747
-0.0031,1.514705
-0.0031,1.51741
-0.0031,1.522584
-0.0032,1.525331
-0.0032,1.528665
-0.0032,1.536731
-0.0032,1.539718
-0.0032,1.544424
-0.0032,1.548519
0.0258,1.555383
0.0258,1.558643
0.0258,1.561458
0.0258,1.564415
0.0258,1.567536
0.0258,1.572289
0.0274,1.575691
0.0274,1.578775
0.0274,1.581527
0.0274,1.584232
0.0274,1.588958
0.0274,1.593364
0.0274,1.597513
-0.0004,1.601441
-0.0004,1.605988
-0.0004,1.608961
-0.0004,1.612064
-0.0004,1.617411
-0.0004,1.621983
-0.0005,1.625349
-0.0005,1.628469
-0.0005,1.631269
-0.0005,1.641509
-0.0005,1.644561
-0.0005,1.64884
0.0285,1.655744
0.0285,1.659059
0.0285,1.661919
0.0285,1.664927
0.0285,1.66764
0.0285,1.672441
0.03,1.675565
0.03,1.679183
0.03,1.681829
0.03,1.68443
0.03,1.689591
0.03,1.698375
0.0022,1.703616
0.0022,1.706596
0.0022,1.711363
0.0022,1.715457
0.0022,1.722385
0.0021,1.726577
0.0021,1.731001
0.0021,1.735183
0.0021,1.739213
0.0021,1.742323
0.0021,1.74545
0.0021,1.748109
0.028,1.750854
0.028,1.756094
0.028,1.759676
0.028,1.762535
0.028,1.765339
0.028,1.767984
0.028,1.77248
0.0265,1.775343
0.0265,1.778677
0.0265,1.7813
0.0265,1.794755
0.0265,1.796994
-0.0042,1.80139
-0.0042,1.805706
-0.0042,1.808618
-0.0042,1.811569
-0.0042,1.814523
-0.0042,1.817185
-0.0042,1.822025
-0.0073,1.826629
-0.0073,1.83105
-0.0073,1.834998
-0.0073,1.838719
-0.0073,1.842185
-0.0073,1.845131
-0.0073,1.848022
0.0188,1.850695
0.0188,1.855584
0.0188,1.858616
0.0188,1.86157
0.0188,1.867587
0.0188,1.872173
0.0174,1.875295
0.0174,1.878482
0.0174,1.881124
0.0174,1.884305
0.0174,1.88936
0.0174,1.893818
0.0174,1.897997
-0.0132,1.901819
-0.0132,1.905743
-0.0132,1.908699
-0.0132,1.911932
-0.0132,1.914721
-0.0132,1.917485
-0.0132,1.922156
-0.0162,1.925192
-0.0162,1.928283
-0.0162,1.930917
-0.0162,1.934019
-0.0162,1.944908
0.01,1.950392
0.01,1.95578
0.01,1.95875
0.01,1.961781
0.01,1.965009
0.01,1.967685
0.01,1.973172
0.0087,1.977478
0.0087,1.981895
0.0087,1.985642
0.0087,1.9903
0.0087,1.994274
0.0087,1.99857
-0.0217,2.004983
-0.0217,2.008458
-0.0217,2.011037
-0.0217,2.014167
-0.0217,2.017134
-0.0217,2.022587
-0.0247,2.025778
-0.0247,2.02898
-0.0247,2.033595
-0.0247,2.035617
-0.0247,2.040436
-0.0247,2.043053
-0.0247,2.046389
-0.0247,2.049237
0.0017,2.051949
0.0017,2.056732
0.0017,2.060762
0.0017,2.065042
0.0017,2.068826
0.0017,2.072154
0.0005,2.075045
0.0005,2.078385
0.0005,2.081409
0.0005,2.084198
0.0005,2.095354
0.0005,2.09794
-0.0276,2.100827
-0.0276,2.106312
-0.0276,2.110225
-0.0276,2.11704
-0.0276,2.122427
-0.0282,2.125507
-0.0282,2.128939
-0.0282,2.131623
-0.0282,2.134326
-0.0282,2.139482
-0.0282,2.143651
-0.0282,2.147926
0.0005,2.152114
0.0005,2.156351
0.0005,2.158959
0.0005,2.161987
0.0005,2.165065
0.0005,2.167728
0.0005,2.172228
0.0016,2.175307
0.0016,2.178728
0.0016,2.181311
0.0016,2.18433
0.0016,2.188922
0.0016,2.193236
-0.0265,2.200078
-0.0265,2.205531
-0.0265,2.208601
-0.0265,2.211627
-0.0265,2.214627
-0.0265,2.217519
-0.0265,2.222381
-0.0271,2.225507
-0.0271,2.228749
-0.0271,2.231511
-0.0271,2.234516
-0.0271,2.244895
-0.0271,2.247539
0.0016,2.250639
0.0016,2.255905
0.0016,2.259154
0.0016,2.262092
0.0016,2.265139
0.0016,2.267848
0.0016,2.272306
0.0026,2.276731
0.0026,2.283439
0.0026,2.285632
0.0026,2.288748
0.0026,2.291726
0.0026,2.294837
0.0026,2.297974
-0.0255,2.300819
-0.0255,2.305674
-0.0255,2.308858
-0.0255,2.312067
-0.0255,2.314834
-0.0255,2.317542
-0.0255,2.322177
-0.0261,2.325552
-0.0261,2.328714
-0.0261,2.331544
-0.0261,2.334116
-0.0261,2.338975
-0.0261,2.34336
-0.0261,2.347449
0.0026,2.351742
0.0026,2.35577
0.0026,2.358855
0.0026,2.362016
0.0026,2.368979
0.0026,2.372235
0.0036,2.375587
0.0036,2.378739
0.0036,2.381509
0.0036,2.384519
0.0036,2.396202
0.0036,2.399421
-0.0245,2.405734
-0.0245,2.409199
-0.0245,2.412008
-0.0245,2.415025
-0.0245,2.417604
-0.0245,2.422511
-0.0251,2.425853
-0.0251,2.429067
-0.0251,2.431829
-0.0251,2.434438
-0.0251,2.439139
-0.0251,2.443686
-0.0251,2.449704
0.0036,2.45202
0.0036,2.456193
0.0036,2.459267
0.0036,2.462136
0.0036,2.465112
0.0036,2.467807
0.0045,2.475096
0.0045,2.489995
-0.0234,2.501463
-0.0234,2.510384
-0.0234,2.518768
-0.0234,2.523227
-0.0228,2.527218
-0.0228,2.533491
-0.0228,2.535317
-0.0228,2.547103
-0.0228,2.548934
0.0063,2.552821
0.0063,2.557487
0.0063,2.561112
0.0063,2.56483
0.0063,2.56864
0.0063,2.572963
0.0068,2.577572
0.0068,2.582621
0.0068,2.589956
0.0068,2.594964
0.0068,2.599932
-0.0208,2.606112
-0.0208,2.611558
-0.0208,2.616471
-0.0208,2.622985
-0.0202,2.628193
-0.0202,2.633348
-0.0202,2.639447
-0.0202,2.644703
-0.0202,2.649564
0.0089,2.656762
0.0089,2.662016
0.0089,2.671255
0.0089,2.674584
0.0094,2.678923
0.0094,2.684135
0.0094,2.689759
-0.0184,2.702214
-0.0184,2.706895
-0.0184,2.711659
-0.0184,2.716569
-0.0184,2.722949
-0.0176,2.728014
-0.0176,2.733143
-0.0176,2.739822
-0.0176,2.744747
-0.0176,2.749721
0.0114,2.756139
0.0114,2.761495
0.0114,2.766255
0.0114,2.773104
0.0119,2.778082
0.0119,2.783133
0.0119,2.789465
0.0119,2.794453
0.0119,2.799242
-0.0158,2.806135
-0.0158,2.81159
-0.0158,2.816254
-0.0158,2.822766
-0.0151,2.827972
-0.0151,2.83302
-0.0151,2.839586
-0.0151,2.844907
0.0139,2.856878
0.0139,2.860261
0.0139,2.865023
0.0139,2.872686
0.0143,2.877793
0.0143,2.882867
0.0143,2.88962
0.0143,2.894491
0.0143,2.899436
-0.0134,2.905899
-0.0134,2.911388
-0.0134,2.916131
-0.0134,2.922926
-0.0127,2.928423
-0.0127,2.933562
-0.0127,2.939764
-0.0127,2.945175
0.0162,2.950245
0.0162,2.956768
0.0162,2.961558
0.0162,2.966645
0.0162,2.973493
0.0166,2.978442
0.0166,2.98347
0.0166,2.989287
0.0166,2.99478
0.0166,2.999401
-0.0112,3.013546
-0.0112,3.017039
-0.0112,3.022835
-0.0105,3.027941
-0.0105,3.03316
-0.0105,3.040409
-0.0105,3.045129
0.0178,3.050256
0.0178,3.056869
0.0178,3.061397
0.0178,3.065232
0.0178,3.069691
0.0178,3.073479
0.0182,3.077318
0.0182,3.08177
0.0182,3.08523
0.0182,3.089729
0.0182,3.094236
0.0182,3.098397
-0.0096,3.101976
-0.0096,3.106694
-0.0096,3.110134
-0.0096,3.114123
-0.0096,3.117973
-0.0096,3.121422
-0.0089,3.125977
-0.0089,3.129826
-0.0089,3.133993
-0.0089,3.137482
-0.0089,3.141621
-0.0089,3.145772
-0.0089,3.149524
0.0199,3.160198
0.0199,3.162376
0.0199,3.166468
0.0199,3.170357
0.0199,3.174407
0.0203,3.178741
0.0203,3.182641
0.0203,3.186108
0.0203,3.190025
0.0203,3.194207
0.0203,3.197526
-0.0076,3.201902
-0.0076,3.205967
-0.0076,3.209761
-0.0076,3.213665
-0.0076,3.217653
-0.0076,3.222024
-0.0069,3.225923
-0.0069,3.229881
-0.0069,3.233518
-0.0069,3.237174
-0.0069,3.241123
-0.0069,3.244708
-0.0069,3.248431
0.022,3.252123
0.022,3.256659
0.022,3.260325
0.022,3.264054
0.022,3.267809
0.022,3.271885
0.0223,3.275551
0.0223,3.279427
0.0223,3.282912
0.0223,3.286652
0.0223,3.290521
0.0223,3.294616
0.0223,3.298225
-0.0056,3.302087
-0.0056,3.313088
-0.0056,3.314921
-0.0056,3.318718
-0.0056,3.322494
-0.005,3.326355
-0.005,3.330621
-0.005,3.334121
-0.005,3.337834
-0.005,3.342031
-0.005,3.345832
-0.005,3.349915
0.0238,3.353536
0.0238,3.357638
0.0238,3.361446
0.0238,3.365125
0.0238,3.368818
0.0238,3.372894
0.0242,3.376619
0.0242,3.380529
0.0242,3.384653
0.0242,3.388313
0.0242,3.392342
0.0242,3.396057
0.0242,3.399819
-0.0037,3.40371
-0.0037,3.407883
-0.0037,3.411269
-0.0037,3.41522
-0.0037,3.418938
-0.0037,3.422812
-0.0032,3.427033
-0.0032,3.431235
-0.0032,3.434829
-0.0032,3.438545
-0.0032,3.442715
-0.0032,3.446347
0.0257,3.450123
0.0257,3.454159
0.0257,3.464909
0.0257,3.466964
0.0257,3.470458
0.0257,3.474595
0.0259,3.478388
0.0259,3.482229
0.0259,3.485989
0.0259,3.489646
0.0259,3.493784
0.0259,3.497497
-0.002,3.501364
-0.002,3.505713
-0.002,3.509575
-0.002,3.513258
-0.002,3.517114
-0.002,3.520916
-0.0014,3.52546
-0.0014,3.529443
-0.0014,3.532921
-0.0014,3.536634
-0.0014,3.54094
-0.0014,3.545066
0.0274,3.565107
0.0274,3.569225
0.0274,3.573046
0.0276,3.576746
0.0276,3.580625
0.0276,3.584338
0.0276,3.588343
0.0276,3.592268
0.0276,3.595854
0.0276,3.599836
-0.0003,3.603406
-0.0003,3.60789
-0.0003,3.6187
-0.0003,3.620723
0.0003,3.625288
0.0003,3.629346
0.0003,3.633125
0.0003,3.636963
0.0003,3.641113
0.0003,3.644736
0.0003,3.648731
0.0271,3.652833
0.0271,3.656896
0.0271,3.660315
0.0271,3.664137
0.0271,3.667914
0.0271,3.671614
0.0255,3.675967
0.0255,3.679676
0.0255,3.683218
0.0255,3.687141
0.0255,3.691172
0.0255,3.694813
0.0255,3.698745
-0.0044,3.702402
-0.0044,3.706232
-0.0044,3.710081
-0.0044,3.713634
-0.0044,3.717429
-0.0056,3.725141
-0.0056,3.728029
-0.0056,3.731874
-0.0056,3.735449
-0.0056,3.739205
-0.0056,3.743173
-0.0056,3.747131
0.0213,3.750815
0.0213,3.754684
0.0213,3.759315
0.0213,3.769855
0.0213,3.771408
0.0197,3.775435
0.0197,3.779647
0.0197,3.783317
0.0197,3.787035
0.0197,3.79092
0.0197,3.794687
0.0197,3.798416
-0.01,3.802108
-0.01,3.806767
-0.01,3.81032
-0.01,3.814069
-0.01,3.817834
-0.01,3.821819
-0.0112,3.825655
-0.0112,3.829569
-0.0112,3.83333
-0.0112,3.837077
-0.0112,3.841158
-0.0112,3.844991
-0.0112,3.849227
0.0158,3.852942
0.0158,3.856932
0.0158,3.860528
0.0158,3.864392
0.0158,3.868119
0.0158,3.871721
0.0143,3.875948
0.0143,3.880165
0.0143,3.883923
0.0143,3.887694
0.0143,3.891925
0.0143,3.895641
0.0143,3.899341
-0.0154,3.903316
-0.0154,3.907348
-0.0154,3.911217
-0.0154,3.921887
-0.0154,3.923731
-0.0166,3.927824
-0.0166,3.93153
-0.0166,3.935145
-0.0166,3.939237
-0.0166,3.943026
-0.0166,3.94674
0.0105,3.950425
0.0105,3.954603
0.0105,3.958638
0.0105,3.962389
0.0105,3.966111
0.0105,3.96986
0.0105,3.973518
0.0091,3.977223
0.0091,3.981198
0.0091,3.984722
0.0091,3.988414
0.0091,3.992603
0.0091,3.996288
0.0091,4.000022
-0.0206,4.003693
-0.0206,4.007834
-0.0206,4.011486
-0.0206,4.015243
-0.0206,4.018922
-0.0206,4.023064
-0.0217,4.026961
-0.0217,4.030923
-0.0217,4.03463
-0.0217,4.038364
-0.0217,4.042341
-0.0217,4.046315
0.0055,4.050148
0.0055,4.053936
0.0055,4.058315
0.0055,4.062602
0.0055,4.073193
0.0055,4.074926
0.0041,4.07892
0.0041,4.082716
0.0041,4.086313
0.0041,4.090237
0.0041,4.093927
0.0041,4.097716
-0.0255,4.101414
-0.0255,4.105803
-0.0255,4.109756
-0.0255,4.113467
-0.0255,4.117218
-0.0255,4.120964
-0.0265,4.125538
-0.0265,4.129451
-0.0265,4.13314
-0.0265,4.136814
-0.0265,4.140533
-0.0265,4.144452
-0.0265,4.148037
0.0007,4.152121
0.0007,4.156353
0.0007,4.159723
0.0007,4.163344
0.0007,4.167148
0.0007,4.170867
-0.0006,4.175667
-0.0006,4.179766
-0.0006,4.183329
-0.0006,4.187024
-0.0006,4.190807
-0.0006,4.194496
-0.0006,4.198206
-0.0259,4.201996
-0.0259,4.206856
-0.0259,4.210358
-0.0259,4.214102
-0.0259,4.224873
-0.0227,4.226608
-0.0227,4.230569
-0.0227,4.234224
-0.0227,4.237941
-0.0227,4.242567
-0.0227,4.246139
0.0087,4.250145
0.0087,4.254019
0.0087,4.258008
0.0087,4.261537
0.0087,4.265528
0.0087,4.269448
0.0087,4.273191
0.0115,4.276832
0.0115,4.280932
0.0115,4.284631
0.0115,4.288328
0.0115,4.292666
0.0115,4.296304
-0.0139,4.300122
-0.0139,4.304189
-0.0139,4.308939
-0.0139,4.312863
-0.0139,4.316626
-0.0139,4.320363
-0.0139,4.32484
-0.0108,4.328788
-0.0108,4.332868
-0.0108,4.336316
-0.0108,4.340265
-0.0108,4.344584
-0.0108,4.348
0.0204,4.351822
0.0204,4.355725
0.0204,4.359588
0.0204,4.363518
0.0204,4.367418
0.0231,4.378497
0.0231,4.380726
0.0231,4.384429
0.0231,4.388297
0.0231,4.392512
0.0231,4.396137
0.0231,4.399918
-0.0025,4.403827
-0.0025,4.408389
-0.0025,4.411767
-0.0025,4.415593
-0.0025,4.419306
-0.0025,4.423188
0.0004,4.426841
0.0004,4.430742
0.0004,4.434433
0.0004,4.438249
0.0004,4.442479
0.0004,4.446771
0.0238,4.45075
0.0238,4.45452
0.0238,4.45891
0.0238,4.462569
0.0238,4.466536
0.0238,4.469962
0.0238,4.473732
0.0186,4.477544
0.0186,4.481427
0.0186,4.485229
0.0186,4.489169
0.0186,4.493338
0.0186,4.497103
-0.0147,4.500816
-0.0147,4.504735
-0.0147,4.508949
-0.0147,4.512986
-0.0147,4.516714
-0.0147,4.520551
-0.0194,4.531106
-0.0194,4.53356
-0.0194,4.537314
-0.0194,4.541882
-0.0194,4.545774
-0.0194,4.549549
0.0042,4.553751
0.0042,4.558355
0.0042,4.561919
0.0042,4.565878
0.0042,4.56962
0.0042,4.574266
-0.0007,4.578396
-0.0007,4.582344
-0.0007,4.585958
-0.0007,4.590047
-0.0007,4.593819
-0.0007,4.597546
-0.0208,4.601348
-0.0208,4.605342
-0.0208,4.609102
-0.0208,4.612809
-0.0208,4.616713
-0.0208,4.620403
-0.0208,4.624616
-0.0124,4.628232
-0.0124,4.632313
-0.0124,4.636127
-0.0124,4.640135
-0.0124,4.643918
-0.0124,4.647706
0.0238,4.651536
0.0238,4.655651
0.0238,4.659248
0.0238,4.66293
0.0238,4.666611
0.0314,4.67656
0.0314,4.686363
0.0314,4.688521
0.0314,4.692531
0.0314,4.69637
0.0106,4.70013
0.0106,4.704077
0.0106,4.708146
0.0106,4.711932
0.0106,4.715823
0.0106,4.719561
0.0106,4.72332
-0.0049,4.727126
-0.0049,4.731203
-0.0049,4.735029
-0.0049,4.738664
-0.0049,4.742439
-0.0049,4.746581
0.008,4.750319
0.008,4.754557
0.008,4.758818
0.008,4.762909
0.008,4.766533
0.008,4.770553
0.008,4.77414
0.0048,4.778274
0.0048,4.781817
0.0048,4.785731
0.0048,4.78944
0.0048,4.793607
0.0048,4.797358
-0.0143,4.80158
-0.0143,4.805339
-0.0143,4.809172
-0.0143,4.813035
-0.0143,4.816871
-0.0143,4.820861
-0.0143,4.82474
-0.005,4.835715
-0.005,4.837924
-0.005,4.842297
-0.005,4.845782
-0.005,4.849967
0.0179,4.85346
0.0179,4.857459
0.0179,4.861624
0.0179,4.867521
0.0179,4.872114
0.0123,4.875968
0.0123,4.883342
0.0123,4.893473
0.0123,4.896928
-0.0214,4.901171
-0.0214,4.907586
-0.0214,4.91345
-0.0214,4.917386
-0.0214,4.922028
-0.0265,4.925997
-0.0265,4.930211
-0.0265,4.93382
-0.0265,4.944209
-0.0265,4.948162
-0.0033,4.951943
-0.0033,4.956388
-0.0033,4.959821
-0.0033,4.9637
-0.0033,4.96745
-0.0033,4.971308
-0.0031,4.975506
-0.0031,4.986465
-0.0031,4.98844
-0.0031,4.992228
-0.0031,4.996233
-0.0031,4.999857
-0.0211,5.00416
-0.0211,5.0087
-0.0211,5.012454
-0.0211,5.016293
-0.0107,5.028091
-0.0107,5.031797
-0.0107,5.035483
-0.0107,5.040243
-0.0107,5.044354
-0.0107,5.048475
0.0198,5.052207
0.0198,5.056029
0.0198,5.059828
0.0198,5.064015
0.0198,5.067753
0.0198,5.072217
0.0216,5.07596
0.0216,5.080135
0.0216,5.083641
0.0216,5.087292
0.0216,5.091129
0.0216,5.095232
0.0216,5.098948
-0.0048,5.102784
-0.0048,5.106635
-0.0048,5.110341
-0.0048,5.11434
-0.0048,5.118024
-0.0048,5.12202
-0.0026,5.126181
-0.0026,5.137478
-0.0026,5.139231
-0.0026,5.143384
-0.0026,5.14998
0.0267,5.153787
0.0267,5.15829
0.0267,5.162527
0.0267,5.166129
0.0267,5.169934
0.0267,5.173541
0.0274,5.177487
0.0274,5.181469
0.0274,5.185134
0.0274,5.189025
0.0274,5.192711
0.0274,5.196702
-0.0001,5.200632
-0.0001,5.204414
-0.0001,5.208416
-0.0001,5.212107
-0.0001,5.216122
-0.0001,5.220037
-0.0001,5.223645
0.001,5.22748
0.001,5.2313
0.001,5.234962
0.001,5.238977
0.001,5.242939
0.001,5.246746
0.026,5.250785
0.026,5.254586
0.026,5.259099
0.026,5.262821
0.026,5.266646
0.026,5.270348
0.026,5.274075
0.0226,5.278191
0.0226,5.289017
0.0226,5.29596
0.0226,5.299597
-0.009,5.30331
-0.009,5.307556
-0.009,5.311364
-0.009,5.315292
-0.009,5.318917
-0.009,5.32277
-0.0119,5.326791
-0.0119,5.33091
-0.0119,5.334647
-0.0119,5.338732
-0.0119,5.342879
-0.0119,5.346619
0.0133,5.350457
0.0133,5.354379
0.0133,5.358028
0.0133,5.361703
0.0133,5.365565
0.0133,5.369577
0.0133,5.374045
0.0101,5.377825
0.0101,5.38175
0.0101,5.385377
0.0101,5.389288
0.0101,5.393219
0.0101,5.397047
-0.0214,5.400723
-0.0214,5.40495
-0.0214,5.40884
-0.0214,5.412466
-0.0214,5.416299
-0.0214,5.420276
-0.0214,5.42393
-0.0242,5.42786
-0.0242,5.432209
-0.0242,5.442637
-0.0242,5.444446
-0.0242,5.448328
