4,0,3,23.17034,32,11.96867
3,0,3,23.5537,38,15.78723
5,0,2,24.13901,20,13.89808
4,0,3,22.12186,37,13.95568
4,0,3,23.19285,65,13.98844
4,0,3,24.6853,68,14.60578
4,0,3,27.68289,36,13.1569
